,EmployeeID,EmployeeFirstName,EmployeeLastName,AccountID,Company,Industry,ContactFirstName,ContactLastName,ContactEmail,ContactTitle,ContactPhone
408,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,b7f12df5-8b6e-4e50-ab3d-85ab46bde9b1,Fathom Holdings,RealEstate,Pamela,Lewis,pamela.lewis@fathomholdings.com,Senior Director,001-319-243-6524x863
409,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,148c9011-f9f2-47fa-9f80-52a1fca106dd,Palantir Technologies,Technology,Tina,Spencer,tina.spencer@palantirtechnologies.com,Manager,+1-317-520-0529x323
410,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,32891396-9533-42fa-8eea-a0abd7672821,Walmart,Retail,Terry,Sharp,terry.sharp@walmart.com,Manager,678.712.1153
411,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,430665b8-15ed-4b91-b0b0-50e3006109ae,ManpowerGroup,Manufacturing,Marcus,Collins,marcus.collins@manpowergroup.com,VP,(790)228-7404x333
412,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,0cf48241-6073-42c8-ac12-6debb14feeba,Tyson Foods,Retail,James,Zavala,james.zavala@tysonfoods.com,Manager,(668)870-1358
413,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,c465120e-fd88-46ca-822c-37f74d6cf4c3,Lockheed Martin Corporation,Manufacturing,Elizabeth,Branch,elizabeth.branch@lockheedmartincorporation.com,Manager,570.494.5405x1668
414,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,97f519b3-e882-476d-b379-2ae4265bd91b,Illumina,Healthcare,Brittany,Guzman,brittany.guzman@illumina.com,Manager,493-534-9905x0192
415,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,16ae09bb-fa3a-4a9c-b247-d0c364699135,Hexcel Corporation,Manufacturing,Jacqueline,Higgins,jacqueline.higgins@hexcelcorporation.com,Consultant,297.615.0488x37006
416,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,11f6a91d-1d9d-48c3-b0a4-0f14189a588d,Sprouts Farmers Market,Retail,Thomas,Gutierrez,thomas.gutierrez@sproutsfarmersmarket.com,Manager,(941)852-2103x16114
417,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,7c0bcda2-3855-46b3-9708-97c45e56f179,Essential Properties Realty,RealEstate,Mary,Edwards,mary.edwards@essentialpropertiesrealty.com,VP,(627)292-7290x55280
418,f9fd200f-6625-49d3-9ba1-1e6d68fed66f,Brian,Lozano,190efe6d-a4b1-4554-b7fa-e467a66a5ef7,AeroVironment,Manufacturing,Eric,Williams,eric.williams@aerovironment.com,Manager,(696)888-2720
419,a54ecbd7-0426-4a6f-a3ab-4b57a7e20650,Anna,Harrison,b2242521-730b-41e3-b666-17e00efc45e8,Rivian Automotive,Automotive,Kathleen,Watkins,kathleen.watkins@rivianautomotive.com,VP,001-395-945-9991x5892
420,a54ecbd7-0426-4a6f-a3ab-4b57a7e20650,Anna,Harrison,7a42f9bb-d9e9-4282-8cff-35f4f2dc93ec,Vital Farms,Retail,Jamie,Campbell,jamie.campbell@vitalfarms.com,VP,2384686789
421,a54ecbd7-0426-4a6f-a3ab-4b57a7e20650,Anna,Harrison,2e8803e7-7354-46fa-aee8-ac3321f64e5e,DICK'S Sporting Goods,Retail,Kristina,Robertson,kristina.robertson@dickssportinggoods.com,Senior Director,(350)384-8823x088
422,a54ecbd7-0426-4a6f-a3ab-4b57a7e20650,Anna,Harrison,f6b3a1e0-7d87-4d1b-a0e6-307c9c8364f5,Federal Realty Investment Trust,RealEstate,Patrick,Wall,patrick.wall@federalrealtyinvestmenttrust.com,Senior Director,2078496776
423,a54ecbd7-0426-4a6f-a3ab-4b57a7e20650,Anna,Harrison,d250a8a3-04a8-4a69-a08b-66ebe9b1f099,Cisco,Technology,Jennifer,Thompson,jennifer.thompson@cisco.com,Manager,+1-993-410-3046x733
424,a54ecbd7-0426-4a6f-a3ab-4b57a7e20650,Anna,Harrison,4a4699e7-21b6-4f90-b8e0-e71176d73f73,Plexus,Technology,Kevin,Lyons,kevin.lyons@plexus.com,Senior Director,2363247103
425,a54ecbd7-0426-4a6f-a3ab-4b57a7e20650,Anna,Harrison,4a4699e7-21b6-4f90-b8e0-e71176d73f73,Plexus,Technology,Kevin,Lyons,kevin.lyons@plexus.com,Senior Director,2363247103
426,a54ecbd7-0426-4a6f-a3ab-4b57a7e20650,Anna,Harrison,9747a9ec-8bfc-4a51-8d81-9c9f867f5e12,Compass,RealEstate,Lauren,Schneider,lauren.schneider@compass.com,Director,001-720-403-1842x660
427,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,7a42f9bb-d9e9-4282-8cff-35f4f2dc93ec,Vital Farms,Retail,Jamie,Campbell,jamie.campbell@vitalfarms.com,VP,2384686789
428,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,9747a9ec-8bfc-4a51-8d81-9c9f867f5e12,Compass,RealEstate,Lauren,Schneider,lauren.schneider@compass.com,Director,001-720-403-1842x660
429,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,5f53ed1c-4a81-4efe-8e03-b4c511bc343b,Rhythm Pharmaceuticals,Healthcare,Jerry,Robinson,jerry.robinson@rhythmpharmaceuticals.com,VP,979-424-3269
430,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,b76331a3-d883-4a74-8970-7f8b40ed5e06,Sally Beauty,Retail,Stephanie,Cline,stephanie.cline@sallybeauty.com,Consultant,(809)274-1237
431,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,505eaca2-6d1e-40d2-806f-a8ad96310e59,Dollar Tree,Retail,Brooke,Navarro,brooke.navarro@dollartree.com,Director,770-815-9630
432,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,0cf48241-6073-42c8-ac12-6debb14feeba,Tyson Foods,Retail,James,Zavala,james.zavala@tysonfoods.com,Manager,(668)870-1358
433,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,d25f2c9b-2250-4c0c-bd33-5f57006b5931,Amedisys,Healthcare,Mary,Gregory,mary.gregory@amedisys.com,Senior Director,+1-779-894-6343x15238
434,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,f6b3a1e0-7d87-4d1b-a0e6-307c9c8364f5,Federal Realty Investment Trust,RealEstate,Patrick,Wall,patrick.wall@federalrealtyinvestmenttrust.com,Senior Director,2078496776
435,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,9b02412b-cb9b-43c1-99b8-9455d0933bec,Spectrum Brands,Retail,Christopher,Anderson,christopher.anderson@spectrumbrands.com,Director,001-395-884-1417x9780
436,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,6e79b897-8bde-4d9e-920d-d94dc967c487,Royal Caribbean Cruises,Hospitality,Nicole,Romero,nicole.romero@royalcaribbeancruises.com,Director,001-472-672-3820x54944
437,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,5ef5457e-264b-4b68-966a-3226b75ceffb,Dolby Laboratories,Manufacturing,Tammy,Lee,tammy.lee@dolbylaboratories.com,Manager,514-958-2268x95490
438,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,cb074b02-339f-4977-b86a-40f75120b03d,Novo Nordisk,Healthcare,William,Washington,william.washington@novonordisk.com,Senior Director,(761)912-5003
439,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,9b02412b-cb9b-43c1-99b8-9455d0933bec,Spectrum Brands,Retail,Christopher,Anderson,christopher.anderson@spectrumbrands.com,Director,001-395-884-1417x9780
440,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,5ef5457e-264b-4b68-966a-3226b75ceffb,Dolby Laboratories,Manufacturing,Tammy,Lee,tammy.lee@dolbylaboratories.com,Manager,514-958-2268x95490
441,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,5f53ed1c-4a81-4efe-8e03-b4c511bc343b,Rhythm Pharmaceuticals,Healthcare,Jerry,Robinson,jerry.robinson@rhythmpharmaceuticals.com,VP,979-424-3269
442,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,d250a8a3-04a8-4a69-a08b-66ebe9b1f099,Cisco,Technology,Jennifer,Thompson,jennifer.thompson@cisco.com,Manager,+1-993-410-3046x733
443,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,800e5332-57ac-4ef4-bede-5043fa6b176e,Ladder Capital Corp,RealEstate,Jessica,Williams,jessica.williams@laddercapitalcorp.com,Director,8538754474
444,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,e96709de-7b18-4b29-b42b-ddb1b1c4c3b6,Graham Holdings Company,Retail,Christopher,Camacho,christopher.camacho@grahamholdingscompany.com,Senior Director,556.770.2220
445,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,46824630-3383-4541-b6a4-b5b5c7c97e43,Mobix Labs,Technology,Alicia,Matthews,alicia.matthews@mobixlabs.com,Consultant,001-218-240-3112x8242
446,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,d3beac15-ba06-41cb-8f70-a95816ee6edc,Fordy,Automotive,Jennifer,Miller,jennifer.miller@fordy.com,Senior Director,621-956-7995x654
447,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,d3beac15-ba06-41cb-8f70-a95816ee6edc,Fordy,Automotive,Jennifer,Miller,jennifer.miller@fordy.com,Senior Director,621-956-7995x654
448,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,e96709de-7b18-4b29-b42b-ddb1b1c4c3b6,Graham Holdings Company,Retail,Christopher,Camacho,christopher.camacho@grahamholdingscompany.com,Senior Director,556.770.2220
449,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,5f53ed1c-4a81-4efe-8e03-b4c511bc343b,Rhythm Pharmaceuticals,Healthcare,Jerry,Robinson,jerry.robinson@rhythmpharmaceuticals.com,VP,979-424-3269
450,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,860992a3-fc92-4486-aa27-ef0a0d3521c3,Dropbox,Technology,Laura,James,laura.james@dropbox.com,Director,(602)730-5106
451,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,5ef5457e-264b-4b68-966a-3226b75ceffb,Dolby Laboratories,Manufacturing,Tammy,Lee,tammy.lee@dolbylaboratories.com,Manager,514-958-2268x95490
452,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,41553d2e-1615-4ed1-981d-b8bce254d6a2,Fiserv,Technology,Gabriel,Rice,gabriel.rice@fiserv.com,Consultant,(260)910-2731x847
453,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,a331fa92-4b77-4dc3-8265-76e00c68939b,Logitech,Technology,Lisa,Holt,lisa.holt@logitech.com,Manager,209.874.0898x02144
454,ab23f0bf-aeef-4add-9d04-0b748b35a829,Tracy,Tate,b76331a3-d883-4a74-8970-7f8b40ed5e06,Sally Beauty,Retail,Stephanie,Cline,stephanie.cline@sallybeauty.com,Consultant,(809)274-1237
455,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,9c17ff04-626c-432c-b2d2-e37d4fcd4a4d,GameStop Corp,Retail,John,Sharp,john.sharp@gamestopcorp.com,Manager,+1-311-596-3140
456,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,8497b8d5-8bf3-4181-971a-08e00ddc7e75,Hasbro,Retail,Amber,Adams,amber.adams@hasbro.com,Manager,317.377.2211
457,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,860992a3-fc92-4486-aa27-ef0a0d3521c3,Dropbox,Technology,Laura,James,laura.james@dropbox.com,Director,(602)730-5106
458,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,92769a1d-d4e5-40d5-859f-0bd1368462fb,Matson,Manufacturing,Brandy,Petersen,brandy.petersen@matson.com,Director,936.253.2960x5156
459,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,d250a8a3-04a8-4a69-a08b-66ebe9b1f099,Cisco,Technology,Jennifer,Thompson,jennifer.thompson@cisco.com,Manager,+1-993-410-3046x733
460,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,7a42f9bb-d9e9-4282-8cff-35f4f2dc93ec,Vital Farms,Retail,Jamie,Campbell,jamie.campbell@vitalfarms.com,VP,2384686789
461,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,4ea046dd-e59d-423f-b8ff-7972890b6244,McGrath RentCorp,Manufacturing,James,Clark,james.clark@mcgrathrentcorp.com,Manager,001-486-966-6461x68735
462,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,1fb29073-689c-4c72-aba9-b30645390257,Merck & Co,Healthcare,Michele,Scott,michele.scott@merckco.com,Manager,(629)499-2492
463,e4b95797-6e60-4af9-8889-d589e350e953,Stacey,Fuentes,148c9011-f9f2-47fa-9f80-52a1fca106dd,Palantir Technologies,Technology,Tina,Spencer,tina.spencer@palantirtechnologies.com,Manager,+1-317-520-0529x323
464,009d8d35-e2c1-4cfa-890b-b57bc0fab505,Amanda,Cruz,32891396-9533-42fa-8eea-a0abd7672821,Walmart,Retail,Terry,Sharp,terry.sharp@walmart.com,Manager,678.712.1153
465,009d8d35-e2c1-4cfa-890b-b57bc0fab505,Amanda,Cruz,0cf48241-6073-42c8-ac12-6debb14feeba,Tyson Foods,Retail,James,Zavala,james.zavala@tysonfoods.com,Manager,(668)870-1358
466,009d8d35-e2c1-4cfa-890b-b57bc0fab505,Amanda,Cruz,741865dd-ee13-40a2-a29e-8b921e0d6b01,Sonder Holdings,Hospitality,Linda,Parsons,linda.parsons@sonderholdings.com,Consultant,(595)501-4775
467,009d8d35-e2c1-4cfa-890b-b57bc0fab505,Amanda,Cruz,996063e1-e6dc-4c3a-bb97-0d52e772f148,Atlassian,Technology,Rebecca,Bryant,rebecca.bryant@atlassian.com,Consultant,254-953-0035x54620
468,009d8d35-e2c1-4cfa-890b-b57bc0fab505,Amanda,Cruz,41553d2e-1615-4ed1-981d-b8bce254d6a2,Fiserv,Technology,Gabriel,Rice,gabriel.rice@fiserv.com,Consultant,(260)910-2731x847
469,009d8d35-e2c1-4cfa-890b-b57bc0fab505,Amanda,Cruz,430665b8-15ed-4b91-b0b0-50e3006109ae,ManpowerGroup,Manufacturing,Marcus,Collins,marcus.collins@manpowergroup.com,VP,(790)228-7404x333
470,009d8d35-e2c1-4cfa-890b-b57bc0fab505,Amanda,Cruz,a1f96519-b8fd-48b2-a753-7561a9090608,Humana,Healthcare,Karen,Johnson,karen.johnson@humana.com,Consultant,250-459-7473
471,009d8d35-e2c1-4cfa-890b-b57bc0fab505,Amanda,Cruz,f6b3a1e0-7d87-4d1b-a0e6-307c9c8364f5,Federal Realty Investment Trust,RealEstate,Patrick,Wall,patrick.wall@federalrealtyinvestmenttrust.com,Senior Director,2078496776
472,00a4b576-91cb-4399-b954-e472e2b796cb,Jennifer,Long,bc86d81c-e4f2-4bfc-9ea4-90d697d8eeda,InterContinental Hotels Group,Hospitality,Andre,Hart,andre.hart@intercontinentalhotelsgroup.com,Director,+1-272-789-4647
473,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,46824630-3383-4541-b6a4-b5b5c7c97e43,Mobix Labs,Technology,Alicia,Matthews,alicia.matthews@mobixlabs.com,Consultant,001-218-240-3112x8242
474,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,2e8803e7-7354-46fa-aee8-ac3321f64e5e,DICK'S Sporting Goods,Retail,Kristina,Robertson,kristina.robertson@dickssportinggoods.com,Senior Director,(350)384-8823x088
475,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,7c0bcda2-3855-46b3-9708-97c45e56f179,Essential Properties Realty,RealEstate,Mary,Edwards,mary.edwards@essentialpropertiesrealty.com,VP,(627)292-7290x55280
476,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,86a4d184-67f0-4fd0-bd44-46ca7c2a187c,Johnson & Johnson,Healthcare,Joseph,Garcia,joseph.garcia@johnsonjohnson.com,Manager,(376)962-2107x108
477,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,4ea046dd-e59d-423f-b8ff-7972890b6244,McGrath RentCorp,Manufacturing,James,Clark,james.clark@mcgrathrentcorp.com,Manager,001-486-966-6461x68735
478,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,7a42f9bb-d9e9-4282-8cff-35f4f2dc93ec,Vital Farms,Retail,Jamie,Campbell,jamie.campbell@vitalfarms.com,VP,2384686789
479,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,7a42f9bb-d9e9-4282-8cff-35f4f2dc93ec,Vital Farms,Retail,Jamie,Campbell,jamie.campbell@vitalfarms.com,VP,2384686789
480,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,b76331a3-d883-4a74-8970-7f8b40ed5e06,Sally Beauty,Retail,Stephanie,Cline,stephanie.cline@sallybeauty.com,Consultant,(809)274-1237
481,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,d3beac15-ba06-41cb-8f70-a95816ee6edc,Fordy,Automotive,Jennifer,Miller,jennifer.miller@fordy.com,Senior Director,621-956-7995x654
482,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,109908de-5490-4753-a3d7-cf9cbfdec8cb,Service Properties Trust,RealEstate,Teresa,Hernandez,teresa.hernandez@servicepropertiestrust.com,Manager,(769)598-2043x452
483,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,9747a9ec-8bfc-4a51-8d81-9c9f867f5e12,Compass,RealEstate,Lauren,Schneider,lauren.schneider@compass.com,Director,001-720-403-1842x660
484,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,61a81520-8816-4973-b86b-828cdef33d33,IT Tech Packaging,Manufacturing,Andre,Rowe,andre.rowe@ittechpackaging.com,Consultant,001-455-842-3638
485,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,fedc2f29-ad55-4b29-87e2-d3031a078d16,Texas Roadhouse,Retail,Anthony,Jensen,anthony.jensen@texasroadhouse.com,Consultant,388.653.0016
486,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,fed2c78d-f7c8-4489-b520-80b6fdf1151b,lululemon athletica,Retail,Heather,Woods,heather.woods@lululemonathletica.com,VP,(928)429-8782x268
487,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,d250a8a3-04a8-4a69-a08b-66ebe9b1f099,Cisco,Technology,Jennifer,Thompson,jennifer.thompson@cisco.com,Manager,+1-993-410-3046x733
488,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,701beb5b-5db8-45a5-b9cc-e5975e908837,Camden Property,RealEstate,Robin,Hunt,robin.hunt@camdenproperty.com,Manager,592-541-7823
489,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,148c9011-f9f2-47fa-9f80-52a1fca106dd,Palantir Technologies,Technology,Tina,Spencer,tina.spencer@palantirtechnologies.com,Manager,+1-317-520-0529x323
490,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,97f519b3-e882-476d-b379-2ae4265bd91b,Illumina,Healthcare,Brittany,Guzman,brittany.guzman@illumina.com,Manager,493-534-9905x0192
491,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,961eb582-6e8c-4a5d-b62b-ddc3ce547914,Medtronic,Healthcare,Patricia,Mitchell,patricia.mitchell@medtronic.com,Manager,3298769695
492,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,16613f22-10c8-4a99-90a2-d41935cb77e6,Smithfield Foods,Retail,Ann,Bean,ann.bean@smithfieldfoods.com,Senior Director,683-280-1848x1347
493,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,4a4699e7-21b6-4f90-b8e0-e71176d73f73,Plexus,Technology,Kevin,Lyons,kevin.lyons@plexus.com,Senior Director,2363247103
494,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,edcb5808-f88e-4819-804a-3019dddc3d60,Guardant Health,Healthcare,Billy,Lin,billy.lin@guardanthealth.com,Senior Director,(517)627-2755
495,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,629dd1fa-732d-4425-95ed-a436446c832d,Hyatt Hotels,Hospitality,Ronald,Garcia,ronald.garcia@hyatthotels.com,Manager,+1-368-515-6104
496,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,d9f64ea9-b724-46fa-ac57-9cb2f8099f47,Peakstone Realty Trus,RealEstate,Sarah,Wright,sarah.wright@peakstonerealtytrus.com,Senior Director,(975)921-7202
497,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,d3beac15-ba06-41cb-8f70-a95816ee6edc,Fordy,Automotive,Jennifer,Miller,jennifer.miller@fordy.com,Senior Director,621-956-7995x654
498,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,a1f96519-b8fd-48b2-a753-7561a9090608,Humana,Healthcare,Karen,Johnson,karen.johnson@humana.com,Consultant,250-459-7473
499,50e8774d-15fd-4c0e-9301-e9994eef7d58,Jared,Bradford,4ea046dd-e59d-423f-b8ff-7972890b6244,McGrath RentCorp,Manufacturing,James,Clark,james.clark@mcgrathrentcorp.com,Manager,001-486-966-6461x68735
500,aba43773-34a4-4b61-a5b4-906e03f4ff21,Barbara,Wright,7808b05f-4146-4b9f-baef-d6caa8a1afdb,Intuitive Surgical,Healthcare,Eric,Church,eric.church@intuitivesurgical.com,VP,001-997-486-7080x3944
501,aba43773-34a4-4b61-a5b4-906e03f4ff21,Barbara,Wright,d8bc36af-313f-4539-9f24-37588af2eae7,Broadstone,RealEstate,Jamie,West,jamie.west@broadstone.com,Senior Director,644.991.1825
502,aba43773-34a4-4b61-a5b4-906e03f4ff21,Barbara,Wright,11f6a91d-1d9d-48c3-b0a4-0f14189a588d,Sprouts Farmers Market,Retail,Thomas,Gutierrez,thomas.gutierrez@sproutsfarmersmarket.com,Manager,(941)852-2103x16114
503,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,d8bc36af-313f-4539-9f24-37588af2eae7,Broadstone,RealEstate,Jamie,West,jamie.west@broadstone.com,Senior Director,644.991.1825
504,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,629dd1fa-732d-4425-95ed-a436446c832d,Hyatt Hotels,Hospitality,Ronald,Garcia,ronald.garcia@hyatthotels.com,Manager,+1-368-515-6104
505,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,6c066e63-68da-4b10-aa94-aa57226d4e1a,Zoetis,Healthcare,Jordan,Mcgee,jordan.mcgee@zoetis.com,Director,+1-486-362-7531x6098
506,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,83bd1ee5-4913-40a7-bf0b-c4c8b2b63a80,Hims & Hers Health,Retail,Derek,Holt,derek.holt@himshershealth.com,VP,001-510-463-3792x3353
507,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,d3beac15-ba06-41cb-8f70-a95816ee6edc,Fordy,Automotive,Jennifer,Miller,jennifer.miller@fordy.com,Senior Director,621-956-7995x654
508,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,32891396-9533-42fa-8eea-a0abd7672821,Walmart,Retail,Terry,Sharp,terry.sharp@walmart.com,Manager,678.712.1153
509,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,9c17ff04-626c-432c-b2d2-e37d4fcd4a4d,GameStop Corp,Retail,John,Sharp,john.sharp@gamestopcorp.com,Manager,+1-311-596-3140
510,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,0cf48241-6073-42c8-ac12-6debb14feeba,Tyson Foods,Retail,James,Zavala,james.zavala@tysonfoods.com,Manager,(668)870-1358
511,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,e66730a8-0bcc-4700-adf9-3e186d3632ad,Wayfair,Retail,Madison,Lee,madison.lee@wayfair.com,Manager,970-588-5142
512,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,f22e67d3-01b7-40a4-bf9d-87552540f479,Iron Mountain Incorporated,RealEstate,Thomas,Stewart,thomas.stewart@ironmountainincorporated.com,Director,+1-531-259-1397x22748
513,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,6e79b897-8bde-4d9e-920d-d94dc967c487,Royal Caribbean Cruises,Hospitality,Nicole,Romero,nicole.romero@royalcaribbeancruises.com,Director,001-472-672-3820x54944
514,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,e96709de-7b18-4b29-b42b-ddb1b1c4c3b6,Graham Holdings Company,Retail,Christopher,Camacho,christopher.camacho@grahamholdingscompany.com,Senior Director,556.770.2220
515,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,4ea046dd-e59d-423f-b8ff-7972890b6244,McGrath RentCorp,Manufacturing,James,Clark,james.clark@mcgrathrentcorp.com,Manager,001-486-966-6461x68735
516,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,168b2c4f-2fc1-4e7f-aa2e-0c90416f4585,AbbVie,Healthcare,Julian,Johnson,julian.johnson@abbvie.com,Manager,+1-655-926-9577x169
517,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,edcb5808-f88e-4819-804a-3019dddc3d60,Guardant Health,Healthcare,Billy,Lin,billy.lin@guardanthealth.com,Senior Director,(517)627-2755
518,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,e4b5bf3a-d43e-4748-b72a-03e450cc4251,Mattel,Retail,Dan,Williams,dan.williams@mattel.com,Consultant,453.636.4721
519,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,6c066e63-68da-4b10-aa94-aa57226d4e1a,Zoetis,Healthcare,Jordan,Mcgee,jordan.mcgee@zoetis.com,Director,+1-486-362-7531x6098
520,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,7808b05f-4146-4b9f-baef-d6caa8a1afdb,Intuitive Surgical,Healthcare,Eric,Church,eric.church@intuitivesurgical.com,VP,001-997-486-7080x3944
521,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,7c0bcda2-3855-46b3-9708-97c45e56f179,Essential Properties Realty,RealEstate,Mary,Edwards,mary.edwards@essentialpropertiesrealty.com,VP,(627)292-7290x55280
522,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,f22e67d3-01b7-40a4-bf9d-87552540f479,Iron Mountain Incorporated,RealEstate,Thomas,Stewart,thomas.stewart@ironmountainincorporated.com,Director,+1-531-259-1397x22748
523,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,83bd1ee5-4913-40a7-bf0b-c4c8b2b63a80,Hims & Hers Health,Retail,Derek,Holt,derek.holt@himshershealth.com,VP,001-510-463-3792x3353
524,618e501e-a2c7-46d8-8617-f21aabe7b113,Christopher,Hunter,392f5a5a-26bd-4745-9b1a-fe3f8a025d00,Duolingo,Technology,Phillip,Wilson,phillip.wilson@duolingo.com,Senior Director,700-351-5609x280
